Bus_230kV_3,Bus_230kV_4,Bus_230kV_7,Bus_20kV_1,Bus_20kV_4,Bus_20kV_3,Bus_20kV_2,Bus_230kV_6,Bus_230kV_2,Bus_230kV_5,Bus_230kV_1
0.9607997686505348,0.9477856745008341,1.0067644545434906,1.0299999713898094,1.0099999904633719,1.0299999713897705,1.0099999904632886,0.9809869745544277,0.9780108916021245,0.96791352544888,1.0064078213384595
0.960759260314577,0.947707348066378,1.0070583052459194,1.0299999713898118,1.0099999904633559,1.0299999713897705,1.009999990463291,0.9813897258525484,0.9779883320404748,0.9683726218892282,1.0063986292160059
0.9599266537497017,0.944691661183569,0.9911840329592918,1.0299999714466395,1.0099999905208394,1.0299999713897705,1.0099999905220398,0.9598053212198266,0.9775246308191403,0.9429936565254186,1.0062096871630428
0.9610442042160562,0.9481567703694197,1.0033136636807927,1.0299999713897705,1.0099999904638546,1.0299999713897705,1.009999990463259,0.9762706647182742,0.9781470193568166,0.9624783312338483,1.0064632877527375
0.960836964778676,0.9473327575358583,0.9980552866988753,1.0299999713915076,1.0099999904685135,1.0299999713897705,1.0099999904651742,0.9691180750759295,0.9780316065051958,0.9540867640816433,1.0064162618269623
0.9579041753288081,0.9414294526625699,1.0142405035956223,1.0300000752374419,1.0099999967353324,1.0299999713897705,1.0100000539029206,0.9913219823154483,0.976398188219332,0.9792140851764265,1.005750743796863
0.9607543307544282,0.9470787386645846,0.9971809152344125,1.0299999713927908,1.0099999904705639,1.0299999713897705,1.0099999904665358,0.9679314703950929,0.977985586707643,0.9526821100923129,1.0063975106022336
0.9582837219734959,0.940137783843543,0.9830307000619213,1.0299999724039133,1.0099999910882753,1.0299999713897705,1.0099999914926514,0.948768929502832,0.9766095648710774,0.9296937262558456,1.0058368172790542
0.9538835299327407,0.9322674749352073,1.0171129305221793,1.0300006110331565,1.0099999958715704,1.0299999713897705,1.0100002428183907,0.9953767276562285,0.9741584627823496,0.9828882526477268,1.0048383349441339
0.958776384491788,0.9433967671821326,1.0130287589537907,1.029999971389797,1.0099999904632602,1.0299999713897705,1.0099999904632886,0.9896304725953375,0.976883973678451,0.9774682008121627,1.0059486344154098
0.9548962579153257,0.9308364658844118,0.9699142917610146,1.0300000042197672,1.010000005015462,1.0299999713897705,1.0100000235047029,0.9309715968707551,0.9747225490432463,0.9080221322525724,1.0050678613410535
0.960824233182049,0.9478321523663432,1.0065730401125834,1.0299999713898076,1.0099999904633836,1.0299999713897705,1.0099999904632866,0.980724728944053,0.9780245161547924,0.9676140993104888,1.0064133727957272
0.9453998395395335,0.904399431659024,0.9398886215935909,1.0299999722111008,1.0099999907654158,1.0299999713897705,1.009999991282299,0.8895837924793274,0.9694301888169653,0.8569292771623146,1.0029107672253426
0.9610458182440015,0.9481548511496222,1.0032195918540456,1.029999971389771,1.0099999904638806,1.0299999713897705,1.0099999904632604,0.9761423925447853,0.9781479182123717,0.9623292144973054,1.0064636539978282
0.9607645167147578,0.9471096861782599,0.9972825249155456,1.02999997139261,1.0099999904702925,1.0299999713897705,1.0099999904663444,0.9680693339436879,0.9779912593942269,0.9528454602695895,1.0063998219971972
0.9606519841520751,0.9467718561820756,0.9962300478542949,1.0299999713950088,1.0099999904736177,1.0299999713897705,1.009999990468868,0.9666417030170051,0.9779285884204258,0.9511520599657763,1.0063742860227645
0.9609435524508579,0.9480445181901356,1.005400775696421,1.0299999713897927,1.0099999904634829,1.0299999713897705,1.0099999904632722,0.9791204331451163,0.9780909659932148,0.9657745600948257,1.0064404483778868
0.9608057385142849,0.9477970788203413,1.006718813090356,1.029999971389809,1.0099999904633747,1.0299999713897705,1.0099999904632881,0.9809244364914204,0.9780142162834609,0.9678421557864011,1.0064091760127452
0.9429779773462276,0.9073633623955992,1.0181547098203647,1.029999971534758,1.0099999904637291,1.0299999713897705,1.0099999905611594,0.9968382552369679,0.9680799461028172,0.9816512507223161,1.0023603367392695
0.9609691282382223,0.9480846235265746,1.0050599447460942,1.0299999713897878,1.009999990463523,1.0299999713897705,1.009999990463268,0.9786545172437229,0.9781052092840012,0.965237992684907,1.0064462519225728
0.9389022183139036,0.8858604644864387,0.9214944497459894,1.0299999713904153,1.0099999904634944,1.0299999713897705,1.0099999904638988,0.8634460723433491,0.9658071135775728,0.824231404832033,1.0014337228963837
0.9428507233980098,0.9070735205138174,1.0181440706488913,1.0299999715434416,1.0099999904637553,1.0299999713897705,1.0099999905676549,0.9968215187442407,0.968008993017008,0.9815967162833279,1.0023314114589883
0.9606177527553503,0.9474242516188286,1.0079239077746411,1.029999971389816,1.00999999046332,1.0299999713897705,1.0099999904632968,0.9825773517131606,0.9779095243809485,0.9697207261204503,1.0063665181530501
0.9538383341257199,0.9321641619761958,1.0171311963574812,1.0300006228199612,1.0099999959017345,1.0299999713897705,1.0100002468910259,0.9954027919841375,0.9741332841825168,0.9829067042649052,1.0048280806248544
0.9581997555292022,0.939906826142691,0.9826646326561675,1.0299999725246858,1.009999991152655,1.0299999713897705,1.0099999916147477,0.9482732633699786,0.9765627953873255,0.9290934714162893,1.0058177592893458
0.9607343411261355,0.9470182442246293,0.9969856155588799,1.0299999713931656,1.009999990471113,1.0299999713897705,1.0099999904669312,0.9676665120700084,0.9779744542270277,0.9523680622476995,1.006392974555679
0.9570694271802737,0.9395356186033398,1.0151185529093851,1.0300001262999823,1.0099999957125925,1.0299999713897705,1.0100000741093054,0.9925536529611582,0.9759332211099573,0.9804327995890545,1.0055613005478452
0.9600693932799057,0.9450940088909023,0.9920446405890212,1.0299999714294161,1.0099999905068813,1.0299999713897705,1.0099999905043895,0.960970575027812,0.9776041281014793,0.9443893636006249,1.0062420798380354
0.9604570694186222,0.9462012059753128,0.9946602538318196,1.0299999714016943,1.009999990481346,1.0299999713897705,1.0099999904758297,0.9645136725442797,0.9778200365819566,0.9486207243565528,1.0063300551986059
0.960768795969829,0.947725925314815,1.0069914817552679,1.0299999713898111,1.0099999904633594,1.0299999713897705,1.0099999904632904,0.9812981209732868,0.9779936425626465,0.9682682849824034,1.0064007930431245
0.9610107350997195,0.9481400525071539,1.0043442370711047,1.0299999713897776,1.00999999046363,1.0299999713897705,1.0099999904632597,0.9776768605382169,0.9781283803145565,0.9641089898041878,1.0064556931385464
0.9609650866529175,0.9480785090389976,1.0051174454214913,1.0299999713897887,1.009999990463516,1.0299999713897705,1.0099999904632684,0.9787331065145181,0.9781029585053966,0.9653285706000732,1.0064453348247997
0.9607711000254168,0.9477304018669165,1.0069751058011245,1.0299999713898111,1.0099999904633603,1.0299999713897705,1.0099999904632904,0.9812756727170463,0.9779949257186871,0.9682427078805292,1.006401315878222
0.9610502787192451,0.9481139031458776,1.0023803992093598,1.0299999713897878,1.0099999904641601,1.0299999713897705,1.0099999904632864,0.9749986882738217,0.9781504022598849,0.9609970951223609,1.0064646661405248
0.9555454860956812,0.9360637865736179,1.0162749943654699,1.0300002859647064,1.0099999952431955,1.0299999713897705,1.0100001309541784,0.9941855326747802,0.9750843130854803,0.9819368640838836,1.0052154547362129
0.9576818206060587,0.9409257957537401,1.0144965725670914,1.030000086930736,1.0099999963812674,1.0299999713897705,1.0100000587586075,0.9916806062049228,0.9762743353836432,0.9795743934467511,1.0057002812860505
0.9481421396243952,0.9121102441050931,0.9480523262061304,1.0299999714452497,1.0099999904839851,1.0299999713897705,1.0099999905186277,0.9009635074648679,0.9709588149129827,0.8710607449264063,1.0035338688971078
0.9609806811779941,0.9481015591175272,1.0048865486163134,1.0299999713897852,1.009999990463546,1.0299999713897705,1.0099999904632657,0.9784175714349146,0.9781116431693934,0.9649647439988763,1.006448873460144
0.9603396999712294,0.9458630852272325,0.9938137699137299,1.0299999714077124,1.0099999904874608,1.0299999713897705,1.0099999904820576,0.9633667187308181,0.9777546705797888,0.947253141658694,1.006303420876063
0.9572319465793544,0.9372487386676878,0.978644045421493,1.0299999750370203,1.0099999924022307,1.0299999713897705,1.0099999941501843,0.9428264693868965,0.9760237058862005,0.9224836030108114,1.0055980843393546
0.9376446582885225,0.895234969520306,1.0174919837427834,1.0299999727522215,1.0099999904670391,1.0299999713897705,1.0099999916252513,0.9957908317562367,0.9651057110078274,0.9789490983268606,1.0011477457872475
0.953012287884232,0.9302760870016487,1.017430583259207,1.0299999713901988,1.00999999046326,1.0299999713897705,1.0099999904635153,0.9958306365985633,0.9736728655809683,0.9831870220152352,1.0046400557568418
0.9609834066167511,0.9481054174734036,1.0048433975376052,1.0299999713897847,1.0099999904635522,1.0299999713897705,1.0099999904632653,0.9783586140637195,0.9781131609781007,0.9648967150896997,1.0064494919032017
0.9516599701217625,0.9271838617855891,1.0178005186936425,1.029999971390903,1.0099999904632633,1.0299999713897705,1.0099999904638723,0.9963611251139467,0.9729193299641803,0.983446223942988,1.0043329467739763
0.9444098298066509,0.9106261614945753,1.0182521103272832,1.029999971463655,1.0099999904635097,1.0299999713897705,1.0099999905098551,0.9969919650524248,0.9688782627759549,0.9822234171420146,1.0026857773114581
0.9595774538679239,0.9451838907562898,1.0114786120322579,1.0299999713898054,1.0099999904632655,1.0299999713897705,1.0099999904632933,0.9874779758298887,0.9773301444957405,0.9751658288397453,1.0061304394216373
0.9610250543704485,0.947973771542808,1.00108938139418,1.0299999713899015,1.0099999904648234,1.0299999713897705,1.0099999904634247,0.9732411245035003,0.9781363547602284,0.9589417321152717,1.0064589423854602
0.9599013301682386,0.9458965401731418,1.0106517837595652,1.02999997138981,1.0099999904632706,1.0299999713897705,1.0099999904632961,0.9863341725351282,0.9775105270179208,0.9739159142087699,1.0062039402560865
0.9511484888255303,0.9260143288320015,1.01790785253186,1.0299999713913766,1.0099999904632653,1.0299999713897705,1.0099999904641128,0.9965153778752097,0.9726343058694086,0.9834896739862672,1.0042167800221957
0.9599823540265497,0.9448484231355878,0.9915148982617259,1.0299999714393597,1.0099999905150452,1.0299999713897705,1.0099999905145849,0.9602532854462634,0.9775556525900024,0.9435304390305583,1.0062223275868811
0.9593924883872386,0.9447737757402765,1.0118891269659356,1.0299999713898031,1.0099999904632635,1.0299999713897705,1.009999990463292,0.9880469188292363,0.9772271265019399,0.9757813586282542,1.0060884621695545
0.9609214300956247,0.9476025551174698,0.9991196667474017,1.0299999713905867,1.0099999904667378,1.0299999713897705,1.0099999904641843,0.9705634185360267,0.9780786459179072,0.9557934875609951,1.0064354284594175
0.9610477649939904,0.9481510007059438,1.0030811425011528,1.029999971389772,1.0099999904639203,1.0299999713897705,1.0099999904632624,0.9759536308222693,0.9781490023614066,0.9621096664716011,1.0064640957420414
0.9523624088528486,0.9287900954734768,1.0176251930617541,1.0299999713904597,1.0099999904632613,1.0299999713897705,1.009999990463648,0.9961094633510463,0.9733107497799459,0.9833396790250721,1.0044924742751127
0.9607022075628576,0.9469216058815975,0.9966821464050114,1.0299999713938255,1.0099999904720427,1.0299999713897705,1.009999990467626,0.9672548560748195,0.9779565586032191,0.95187985428625,1.00638568278986
0.9488580629486952,0.9207789130273257,1.0182165112047026,1.0299999713966124,1.009999990463286,1.0299999713897705,1.0099999904668948,0.9969586627954943,0.9713578420006153,0.983392411867985,1.0036965131344477
0.9465917941869895,0.9156034059934242,1.0183087817695384,1.0299999714142114,1.0099999904633483,1.0299999713897705,1.0099999904772372,0.9970862365058751,0.9700946484408096,0.9829282688065286,1.00318162138625
0.9606600287256485,0.9475100657975364,1.0076864472508047,1.0299999713898154,1.0099999904633283,1.0299999713897705,1.0099999904632952,0.9822513614566987,0.9779330685710962,0.9693515701582323,1.0063761115101932
0.9599232154363103,0.9459443791589657,1.0105898485593823,1.0299999713898103,1.009999990463271,1.0299999713897705,1.0099999904632964,0.9862485992672394,0.9775227158564271,0.9738217933136433,1.0062089068428852
0.9517202598653185,0.9220741365421111,0.9592233215933222,1.0299999713907164,1.0099999904636272,1.0299999713897705,1.0099999904642023,0.9163680825370616,0.9729529259181858,0.8900919792278528,1.0043466392994043
0.9598763025156124,0.9445502000653538,0.9908899591200149,1.0299999714538917,1.009999990526488,1.0299999713897705,1.0099999905294605,0.9594071912591978,0.9774965880543831,0.9425163583334887,1.0061982605765596
0.960290175597833,0.946738057558614,1.0093929656467677,1.0299999713898156,1.0099999904632853,1.0299999713897705,1.009999990463299,0.9845976071159167,0.977727089053973,0.9719916054145092,1.0062921823483482
0.9609213364439843,0.9476022493794626,0.9991183416466051,1.0299999713905874,1.0099999904667396,1.0299999713897705,1.009999990464185,0.9705616187293377,0.978078593762698,0.9557913656167635,1.0064354072083326
0.9604191490924041,0.9470117492792172,1.008876700875156,1.0299999713898167,1.0099999904632946,1.0299999713897705,1.009999990463299,0.9838869178775311,0.9777989178466147,0.9711962930915496,1.0063214500678006
0.9522764248529808,0.9285934799636892,1.017648515130975,1.0299999713905037,1.0099999904632615,1.0299999713897705,1.0099999904636703,0.9961429151913544,0.973262837907037,0.9833558342428849,1.0044729474297114
0.9574917534519737,0.9379618098888179,0.9796917819767552,1.0299999741107242,1.0099999919549218,1.0299999713897705,1.009999993216034,0.9442464415670511,0.9761684268791809,0.9242091168668156,1.005657057506683
0.958633248414523,0.9430750468971323,1.0132547588581347,1.0300000445783688,1.0099999985525288,1.0299999713897705,1.0100000398578575,0.989945354714427,0.9768042751327369,0.9777982963292696,1.0059162019046761
0.9610495001978495,0.9481446525154489,1.0029103658305711,1.029999971389774,1.0099999904639725,1.0299999713897705,1.0099999904632664,0.9757208371900263,0.9781499686998537,0.9618387355101765,1.0064644894834707
0.95724203891434,0.9399278489739372,1.0149544360129819,1.0300001140412114,1.0099999958627814,1.0299999713897705,1.0100000694515234,0.9923230037460393,0.9760293701017075,0.9802088747000879,1.0056004742398676
0.9558605204841335,0.9367825008084406,1.016072539536537,1.0300002441559957,1.0099999952407253,1.0299999713897705,1.0100001164245733,0.9938989257602256,0.9752598072033752,0.9816852966464784,1.0052869471866497
0.9609609295426281,0.9480721162024325,1.0051749306223294,1.0299999713897896,1.0099999904635089,1.0299999713897705,1.009999990463269,0.9788116775407913,0.9781006433897556,0.9654190947796186,1.0064443915122767
0.9567090379993776,0.9358139384803469,0.9765919284000929,1.0299999777338709,1.0099999936602129,1.0299999713897705,1.0099999968676938,0.9400438197453975,0.9757324215076691,0.919097770997115,1.0054793864105467
0.9608602466519166,0.9474058072483225,0.9983266789183147,1.0299999713912174,1.0099999904679948,1.0299999713897705,1.009999990464864,0.9694865099306222,0.978044572392625,0.9545222840252456,1.0064215448991005
0.9598838502078486,0.9458582971568806,1.0107006066278832,1.0299999713898098,1.0099999904632704,1.0299999713897705,1.0099999904632961,0.9864016370291443,0.9775007916706797,0.9739900578237536,1.0061999733913376
0.9528859325890678,0.9299871791685393,1.0174710610743218,1.0299999713902408,1.0099999904632602,1.0299999713897705,1.0099999904635368,0.9958885841325043,0.9736024610036337,0.9832210921170638,1.0046113623543136
0.9596186260520642,0.9452749081162656,1.0113817518100725,1.029999971389806,1.009999990463266,1.0299999713897705,1.0099999904632937,0.9873438407321157,0.9773530755036994,0.9750200781472158,1.0061397832033323
0.9608043434417302,0.9472316126945902,0.9976954478782254,1.0299999713919652,1.0099999904692825,1.0299999713897705,1.0099999904656614,0.9686296652941644,0.9780134393527494,0.9535089672985485,1.0064088594449658
0.9605131578278937,0.9463640458515927,0.9950876221149614,1.0299999713993886,1.009999990478835,1.0299999713897705,1.0099999904734362,0.9650928775641717,0.9778512734563554,0.9493105019718902,1.0063427830840337
0.9577451690025106,0.9386576049613224,0.9807345202817289,1.0299999734072494,1.009999991606601,1.0299999713897705,1.0099999925061676,0.945659201674028,0.9763095854272849,0.9259242729300938,1.005714578693296
0.9594607314497507,0.9433895699749613,0.9886102428362107,1.0299999715446144,1.0099999905911659,1.0299999713897705,1.0099999906219925,0.9563213317802931,0.9772651352209477,0.9388099394395667,1.0061039498822222
0.9485044697347857,0.9131241153406829,0.9491536196361542,1.0299999714277057,1.0099999904774735,1.0299999713897705,1.0099999905011232,0.9024901257798498,0.9711607656489567,0.8729518533018096,1.0036161848393523
0.9607675315245581,0.9477234668914524,1.0070004087131899,1.0299999713898114,1.009999990463359,1.0299999713897705,1.0099999904632906,0.9813103574946888,0.9779929383779118,0.9682822245093263,1.0064005061158132
0.9609656454128406,0.947751482421756,0.9998045685454404,1.02999997139024,1.0099999904659083,1.0299999713897705,1.0099999904638048,0.9714940278106542,0.9781032696812987,0.9568897500737104,1.0064454616156375
0.9549882830815423,0.9310894387965961,0.9702403957817985,1.030000001835657,1.0100000040261563,1.0299999713897705,1.0100000211087874,0.9314153772194961,0.9747738173245808,0.9085651285206938,1.0050887531731691
0.9603747993159021,0.9459638703871465,0.994060872186409,1.0299999714057297,1.0099999904855028,1.0299999713897705,1.0099999904800088,0.9637014968651708,0.9777742183406826,0.9476525407478155,1.0063113859029114
0.9604727717305014,0.947124372099774,1.0086412638449458,1.029999971389817,1.0099999904633,1.0299999713897705,1.0099999904632986,0.983563081135133,0.9778287815544746,0.9708325686252034,1.0063336184525624
0.9610493897549796,0.9481033996417781,1.0022444209024963,1.0299999713897936,1.0099999904642152,1.0299999713897705,1.0099999904632941,0.9748134651596377,0.9781499071939569,0.9607809440391939,1.006464464422402
0.9369577551504318,0.8936757617354032,1.017380446564968,1.029999973163604,1.0099999904680859,1.0299999713897705,1.0099999920150062,0.9956128595691655,0.9647225655747784,0.9785489228074775,1.0009915244019576
0.9579204005489509,0.939138952980813,0.981468836379015,1.029999973016237,1.0099999914084428,1.0299999713897705,1.0099999921113778,0.946653862771058,0.9764071922903351,0.9271308533154201,1.0057543526677317
0.9536177124999355,0.9316602285605098,1.0172172960439925,1.0299999713900418,1.009999990463259,1.0299999713897705,1.009999990463434,0.9955256793163548,0.9740101972015461,0.9829917042236979,1.0047775339100629
0.9576668573160193,0.9408918760697356,1.0145131725879288,1.0300000877633422,1.0099999963599129,1.0299999713897705,1.0100000590975575,0.9917038696104363,0.9762660006923296,0.9795976234000537,1.005696885421167
0.9608817247439907,0.9474739875370588,0.9985902463408436,1.0299999713909749,1.0099999904675367,1.0299999713897705,1.0099999904646033,0.9698443799728967,0.9780565337207238,0.9549450177906222,1.0064264186511014
0.9607503898747629,0.9476899987981676,1.0071193447571984,1.0299999713898123,1.009999990463353,1.0299999713897705,1.0099999904632915,0.9814734131281884,0.977983391981939,0.9684679009210093,1.0063966163376035
0.9542142670514654,0.933023410971822,1.0169727600113447,1.030000530088227,1.0099999956711823,1.0299999713897705,1.0100002149143423,0.9951768571816608,0.9743427155466591,0.982742507039174,1.004913377068574
0.9515781536171324,0.9269967788215719,1.0178187837048267,1.0299999713909689,1.0099999904632635,1.0299999713897705,1.0099999904639057,0.9963873656385379,0.97287373818358,0.9834550187068134,1.0043143651287905
0.9526291439262917,0.9294000168903409,1.0175493316182525,1.0299999713903385,1.0099999904632606,1.0299999713897705,1.0099999904635866,0.9960007078695159,0.9734593777577906,0.9832837053345312,1.004553048424983
0.9575548906498492,0.9406379924382955,1.014634992086611,1.0300000941854464,1.0099999962091053,1.0299999713897705,1.0100000616860327,0.9918746501642549,0.9762036340057535,0.9797676041046338,1.005671474969586
0.9550935315878987,0.9350320846356462,1.0165384745487502,1.0300003557190645,1.0099999953169625,1.0299999713897705,1.0100001550077573,0.9945591914951527,0.9748325417414687,0.9822538484715503,1.00511289329333
0.953667466371338,0.931773962194293,1.0171982579913286,1.0299999713900319,1.009999990463259,1.0299999713897705,1.0099999904634287,0.995498487561143,0.9740379185588709,0.9829731503646384,1.004788831533215
0.9567566264740717,0.9388241814944047,1.0153962168157467,1.0300001511243133,1.0099999955022558,1.0299999713897705,1.0100000833191296,0.9929443730905142,0.9757589812365542,0.9808067323433854,1.00549031158651
0.9596455180731733,0.945334295917031,1.011317317857886,1.0299999713898063,1.0099999904632662,1.0299999713897705,1.009999990463294,0.9872546328156617,0.9773680530865295,0.9749230182750749,1.006145886167964
0.9609010344773438,0.9479724408522515,1.0058782492515785,1.0299999713897998,1.009999990463436,1.0299999713897705,1.0099999904632784,0.9797735275089369,0.9780672874579678,0.9665249760085566,1.0064308003568887
0.9605167934901145,0.9472162086051763,1.0084370887905345,1.029999971389817,1.0099999904633048,1.0299999713897705,1.0099999904632984,0.9832823764448784,0.9778532982305128,0.9705166563611876,1.0063436081008728
0.9605998757542941,0.9466178579060985,0.995784909015475,1.0299999713964498,1.00999999047542,1.0299999713897705,1.0099999904703747,0.9660381208696731,0.9778995683644396,0.9504349255266669,1.006362461456139
0.9606875021738488,0.9468776058729518,0.9965471257235035,1.0299999713941523,1.0099999904724881,1.0299999713897705,1.0099999904679695,0.967071722314446,0.9779483689573177,0.9516625579303447,1.0063823458277281
0.9610503879599455,0.9481380028695855,1.002767722662473,1.0299999713897765,1.0099999904640191,1.0299999713897705,1.0099999904632702,0.975526427022646,0.9781504630962681,0.9616123314045394,1.0064646909287716
0.9599470800422008,0.9447491147666226,0.9913046876102906,1.0299999714438817,1.0099999905186603,1.0299999713897705,1.0099999905192165,0.9599686732614301,0.9775360070728746,0.9431894270008572,1.0062143226411115
